Dive Site ID,Dive Site Name,Distance from Wreck,Lat,Lng,Record #
22641,"U-869 - ""The U-Who?""",14.02,39.43345,-72.83286899999997,2757
22407,"EVENING STAR ""Pig Iron Wreck""",5.86,39.375116999999996,-74.391258,2758
22405,GULFTRADE,4.43,39.375116999999996,-73.99123900000002,2759
22407,"EVENING STAR ""Pig Iron Wreck""",8.77,39.346781,-74.44959399999998,2760
23491,Wendys Wreck,13.45,38.851778,-74.601267,2764
23563,Varanger (28 Mile Wreck),2.41,39.007894,-74.083283,2776
23455,China Wreck,4.41,38.82075800000001,-74.916269,2780
22637,"VISCAYA ""The Spanish Steamer""",0.33,39.756786,-73.846236,3100
23127,Barnegate Inlet,1.65,39.783453,-74.082911,2864
23552,Iberia,7.0,40.578369,-73.562422,2600
22432,"LONG BRANCH ""The Dual Wrecks""",0.58,40.277919,-73.981103,2616
23127,Barnegate Inlet,4.11,39.820119,-74.077911,2937
22415,CONTINENT,1.94,40.3275,-73.798472,15203
22418,MACEDONIA,1.19,40.372481,-73.918644,8071
22418,MACEDONIA,1.68,40.332556,-73.92699999999998,8073
22418,MACEDONIA,1.77,40.380660999999996,-73.940939,8075
22418,MACEDONIA,2.11,40.385125,-73.943722,8076
22430,"SANDY HOOK SHORE ""Horseshoe Cove""",4.05,40.467636,-73.926058,8087
23554,Black Warrior,0.29,40.544083,-73.887778,7470
23555,Kennosha (Fire Island Light Ship),2.64,40.4659,-73.15085,7765
16538,USS San Diego Wreck,4.52,40.585361,-72.979219,7767
22548,Texas Tower 4,0.25,39.798731,-72.66730799999998,7768
22548,Texas Tower 4,11.73,39.805478,-72.884297,7769
22548,Texas Tower 4,2.79,39.836789,-72.665364,7770
22431,CHAUNCEY JEROME JR.,1.57,40.324778,-73.9505,8097
22548,Texas Tower 4,12.32,39.684153,-72.483575,7771
22417,"LIZZIE D. ""The Rum Runner""",6.8,40.509392,-73.528903,7772
22390,IOANNIS P. GOULANDRIS,1.44,40.255556,-73.7951,7773
22326,BARDNESS,6.87,40.341983,-73.36639699999998,7774
23387,SS Oregon,15.31,40.627486,-72.417525,7775
22548,Texas Tower 4,11.47,39.822922,-72.876994,7776
23472,120 Wreck,3.67,40.147546999999996,-73.930514,7778
23472,120 Wreck,2.65,40.13221400000001,-73.931556,7779
23472,120 Wreck,2.6,40.128853,-73.93996899999998,7780
23554,Black Warrior,2.99,40.50417,-73.8994,7510
23455,China Wreck,6.0,38.845222,-74.90075,8133
16374,Gwendoline Steers Wreck,11.4,40.91240300000001,-73.644447,7516
22326,BARDNESS,5.89,40.263925,-73.380703,7819
23491,Wendys Wreck,10.03,38.801239,-74.596453,8598
22423,"RELIEF ""The Lightship""",3.72,40.41648,-73.86457,7938
22423,"RELIEF ""The Lightship""",3.59,40.41795,-73.863,7940
22097,Old Ponquogue Bridge Marine Park,2.22,40.811,-72.496667,7943
16502,Secret Beach,1.52,40.550839,-73.912578,7702
22415,CONTINENT,2.48,40.368439,-73.761131,7704
16929,HMS Culloden Wreck,17.34,40.868833,-72.154131,7705
23552,Iberia,0.21,40.537703,-73.68584399999997,7707
22638,MOHAWK,2.1,39.992839000000004,-73.873942,7708
24561,Manasquan Inlet,0.51,40.109033000000004,-74.029831,7709
22404,HARRY RUSH,0.73,39.776631,-74.005622,7710
23127,Barnegate Inlet,1.31,39.745319,-74.08813599999998,7711
22097,Old Ponquogue Bridge Marine Park,5.74,40.84520300000001,-72.390322,7712
22417,"LIZZIE D. ""The Rum Runner""",7.8,40.542756,-73.53325799999998,7714
16538,USS San Diego Wreck,2.82,40.538171999999996,-73.095433,7715
22327,DELAWARE,2.13,40.034375,-73.980339,7716
22726,Sachem wreck,6.37,39.621228,-74.022436,7717
22726,Sachem wreck,6.19,39.623669,-74.027464,7718
23554,Black Warrior,0.58,40.550121999999995,-73.891639,7720
22326,BARDNESS,5.41,40.288314,-73.371144,7721
23552,Iberia,10.3,40.5911,-73.50115600000002,7722
16578,John Dwight Wreck,11.02,41.55,-70.883661,7723
24553,Great Isaac Tug,9.32,39.437983,-73.713042,7724
18331,George R Skolfield Wreck,16.96,38.974111,-74.472239,7725
22407,"EVENING STAR ""Pig Iron Wreck""",0.49,39.352236,-74.27640799999998,7726
22417,"LIZZIE D. ""The Rum Runner""",4.69,40.511236,-73.575994,7727
23555,Kennosha (Fire Island Light Ship),3.91,40.484261,-73.209142,7728
23552,Iberia,8.35,40.559067,-73.527181,7729
22325,FORT VICTORIA,3.26,40.315633,-73.580083,7730
22415,CONTINENT,1.91,40.328081,-73.797758,7731
23551,USS San Diego,0.41,40.368839,-73.22120600000002,7732
22548,Texas Tower 4,0.33,39.799008,-72.66888900000002,7733
22326,BARDNESS,5.78,40.261558,-73.37815,7735
22410,"LEMUEL BURROWS ""The Collier""",4.15,39.228678,-74.207847,7736
22410,"LEMUEL BURROWS ""The Collier""",4.04,39.229683,-74.202525,7737
22410,"LEMUEL BURROWS ""The Collier""",4.4,39.236069,-74.202336,7738
22425,STOLT DAGALI,0.07,39.989160999999996,-73.665722,7739
23551,USS San Diego,5.39,40.351158,-73.314653,7740
23551,USS San Diego,3.38,40.348116999999995,-73.273781,7741
22234,Gate City (Shipwreck),3.05,40.732694,-72.788889,15111
22097,Old Ponquogue Bridge Marine Park,1.4,40.830139,-72.47927800000002,15109
16502,Secret Beach,1.64,40.55205,-73.917636,4301
23552,Iberia,8.9,40.588575,-73.528736,4303
22418,MACEDONIA,1.89,40.382758,-73.940106,4600
22390,IOANNIS P. GOULANDRIS,2.16,40.280108,-73.79124200000003,4740
23455,China Wreck,12.54,38.9375,-74.862197,4683
22391,CHOAPA,1.44,40.209833,-73.76346099999998,4750
22414,"BRUNETTE ""The Doorknob Wreck""",2.04,40.053447,-73.944575,4277
18311,Lizzie H Brayton Wreck,1.19,40.084835999999996,-74.0143,4279
22395,"SPRING LAKE SHORE ""The Ayrshire""",0.35,40.164003,-74.01624699999998,4281
18029,Malta Wreck,0.3,40.173446999999996,-74.013192,4283
18029,Malta Wreck,0.1,40.177889,-74.009303,4285
17281,New Era Wreck,1.0,40.245944,-73.991247,4287
22423,"RELIEF ""The Lightship""",2.74,40.42736,-73.85225,4295
22423,"RELIEF ""The Lightship""",2.42,40.43062000000001,-73.84792,14400
22424,"SANDY HOOK ""The Pilot Boat""",3.93,40.43943,-73.89014,14399
22424,"SANDY HOOK ""The Pilot Boat""",3.2,40.46044000000001,-73.88121,14391
22097,Old Ponquogue Bridge Marine Park,0.86,40.84327800000001,-72.48355600000002,15207
22097,Old Ponquogue Bridge Marine Park,0.71,40.84325,-72.486361,15206
23154,Beach 8th Street,2.55,40.631611,-73.744833,15117
23154,Beach 8th Street,6.08,40.661683000000004,-73.817914,15120
16502,Secret Beach,3.35,40.616631,-73.894361,15121
16502,Secret Beach,2.82,40.608667,-73.88905600000002,15122
16502,Secret Beach,2.49,40.603997,-73.897653,15123
16502,Secret Beach,2.6,40.605722,-73.8965,15124
16502,Secret Beach,2.9,40.60615,-73.917694,15125
16502,Secret Beach,7.91,40.577360999999996,-74.044722,15130
16502,Secret Beach,5.78,40.5615,-74.004333,15131
16374,Gwendoline Steers Wreck,6.84,41.036221999999995,-73.36425,15182
23154,Beach 8th Street,3.21,40.601667,-73.803333,15119
16502,Secret Beach,5.73,40.586033,-74.001172,15126
16502,Secret Beach,5.69,40.58580300000001,-74.000375,15127
16502,Secret Beach,5.71,40.584231,-74.001294,15128
21628,Tarpon,4.1,30.105083,-85.87491700000002,15068
22626,St. Andrews State Park Jetties - Kiddie Pool,0.77,30.135,-85.731583,14921
21632,Miss Louise,13.2,30.460083,-86.225139,8790
24256,Florida Aquarium: Dive with Sharks,13.82,27.754889000000002,-82.51830600000002,8802
24256,Florida Aquarium: Dive with Sharks,13.12,27.783436,-82.559397,8810
24256,Florida Aquarium: Dive with Sharks,11.59,27.782192,-82.493994,8811
22352,Pensacola Beach Pier Rubble,1.98,30.300419,-87.14085,8748
21653,Joseph L. Meek (Liberty Ship),1.21,30.289835999999998,-87.15351899999996,8749
21595,St. Pete Beach Reef,3.56,27.625308,-82.86649200000002,178
21599,South County Artificial Reef,4.15,27.666971999999998,-82.99982800000002,181
21597,Tug Orange,3.19,27.681139,-82.95205,183
21595,St. Pete Beach Reef,7.96,27.786969,-82.824825,193
21606,Sheridan,3.55,27.868631,-83.128167,196
22216,Veteran’s Reef,2.01,27.943906,-83.02510799999997,199
21606,Sheridan,6.03,27.946960999999998,-83.128167,200
22216,Veteran’s Reef,6.26,27.966960999999998,-83.1165,202
20526,G Marker,0.95,27.968353000000004,-82.834547,203
23622,Rube Allyn Reef,3.7,27.976961,-82.948161,204
20526,G Marker,3.15,28.000294,-82.833158,205
22216,Veteran’s Reef,2.18,28.000294,-82.999831,206
23550,Table Rock Ledge,5.52,28.133621999999995,-82.849825,209
20577,Gwalia Wreck,22.19,28.216942,-83.716522,217
23549,"The ""PJ""",18.95,28.298610999999998,-83.301508,222
23549,"The ""PJ""",18.13,28.270278,-83.306508,232
20577,Gwalia Wreck,13.71,28.491928,-84.016533,244
20538,Gilmer Dredge Wreck,16.97,29.000239,-84.383217,311
20538,Gilmer Dredge Wreck,12.94,29.046903000000004,-84.42321899999997,317
21617,Empire Mica,0.21,29.315222,-85.353247,376
20527,Gateway Barge Wreck,17.95,29.628546999999998,-85.097411,416
15722,Accokeek Wreck,18.18,29.633546999999997,-85.816594,417
21630,Leroy,17.67,29.633546999999997,-85.949931,418
22941,Wakulla Reef,6.61,29.850210999999998,-84.083217,430
20666,Avocet Dredge Wreck,8.59,30.000206,-87.349972,435
20565,Greens Hole,2.72,30.050206,-87.133297,438
21649,USS Oriskany,5.28,30.095206,-86.941625,440
21649,USS Oriskany,5.31,30.096039,-86.941625,441
22688,The Whiskey Wreck,14.9,30.196869,-87.941661,445
21655,San Pablo / Russian Freighter,0.05,30.188856,-87.21735,446
22688,The Whiskey Wreck,20.26,30.21378300000001,-88.03560300000002,449
21645,Mohawk Chief / Sand Dollar Artificial Reef,5.05,30.218536,-86.701619,450
21644,Thomas Hayward (Liberty Ship),6.91,30.342506,-86.71100799999998,462
22392,Navarre Beach Fishing Pier,5.14,30.387696999999996,-86.778289,464
21653,Joseph L. Meek (Liberty Ship),1.16,30.289089,-87.153725,756
23311,Rhoda,0.39,30.3202,-87.24108100000002,760
22941,Wakulla Reef,15.74,29.798544,-84.333225,777
20659,Bay Ronto Wreck,6.26,26.763956,-82.84621899999998,140
20659,Bay Ronto Wreck,6.25,26.764025,-82.846192,141
20679,Antonio Ensenat Wreck,6.22,27.01700300000001,-82.31648100000002,149
22941,Wakulla Reef,9.95,29.850210999999998,-84.199889,497
23259,The Boneyard,12.95,27.086996999999997,-82.68315600000003,154
23259,The Boneyard,12.95,27.086996999999997,-82.68315600000003,155
23100,M1 Reef Barge,5.75,27.350322,-82.63315300000002,164
23061,Spanish Rocks,5.9,27.582256,-82.75954399999998,173
20573,Gunsmoke Wreck,2.0,27.583641999999998,-83.09983299999998,174
21663,USS Massachusetts,0.03,30.296840000000003,-87.311723,7082
20597,Catherine Wreck,0.07,30.31258900000001,-87.266553,7084
23303,Pensacola Pass Steel Jetty,1.09,30.314171999999996,-87.324111,7085
23303,Pensacola Pass Steel Jetty,0.4,30.3302,-87.31433299999998,7094
23311,Rhoda,0.88,30.326381,-87.249581,7095
20597,Catherine Wreck,0.99,30.323253,-87.255525,7100
24169,Ft. Pickens Jetties,5.61,30.403531,-87.25219200000002,7101
24169,Ft. Pickens Jetties,5.62,30.404253000000004,-87.253303,7102
24169,Ft. Pickens Jetties,5.51,30.405039000000002,-87.259936,7103
24169,Ft. Pickens Jetties,2.77,30.364122,-87.268536,7106
24169,Ft. Pickens Jetties,5.19,30.402308,-87.266386,7107
22688,The Whiskey Wreck,13.79,30.045603000000003,-87.669014,7138
22688,The Whiskey Wreck,16.72,30.001617,-87.703592,7139
22688,The Whiskey Wreck,12.32,30.065503000000003,-87.708619,7140
22688,The Whiskey Wreck,19.51,29.967160999999997,-87.63171700000002,7141
22688,The Whiskey Wreck,14.44,30.034596999999998,-87.698675,7142
22688,The Whiskey Wreck,19.68,30.230203000000003,-88.02721899999996,7145
22688,The Whiskey Wreck,19.24,30.231036,-88.019997,7146
22688,The Whiskey Wreck,19.57,30.231869,-88.025553,7147
22688,The Whiskey Wreck,19.09,30.231869,-88.01749699999998,7148
22688,The Whiskey Wreck,19.04,30.23325800000001,-88.016664,7149
22688,The Whiskey Wreck,22.78,30.251036,-88.079442,7150
22688,The Whiskey Wreck,14.92,30.386744,-87.885311,7158
21632,Miss Louise,6.91,30.42345,-86.322325,6888
21632,Miss Louise,9.34,30.460760999999998,-86.30367199999998,6892
21632,Miss Louise,15.39,30.489444,-86.202214,6895
23411,Mastodon Table Top,6.49,27.64965,-83.057303,7183
21632,Miss Louise,17.14,30.464806,-86.154917,6897
20137,Ebro Blue,17.51,30.47300000000001,-86.13691700000004,6898
21621,Life Boats,4.71,30.146325,-85.63144399999999,6924
22393,Alabama Point Jetties,3.14,30.228944,-87.54951899999998,6953
22393,Alabama Point Jetties,1.95,30.24663300000001,-87.549839,6954
22393,Alabama Point Jetties,1.34,30.254296999999998,-87.56141099999998,6955
22509,Santa Rosa Tug,6.43,30.015208,-86.713286,6959
22941,Wakulla Reef,7.67,29.841878,-84.154886,6963
22393,Alabama Point Jetties,12.9,30.087578000000004,-87.576594,7071
22688,The Whiskey Wreck,9.99,30.336231,-87.826433,2408
22688,The Whiskey Wreck,0.01,30.243731,-87.698039,1490
20679,Antonio Ensenat Wreck,18.76,26.783678000000002,-82.35815,1730
22941,Wakulla Reef,9.13,29.866878000000003,-83.994881,2467
22941,Wakulla Reef,7.2,29.650775,-84.070714,2473
22350,I-10 Bridge Rubble,4.08,30.218889,-87.32315,1772
20581,Cherokee Sinks,12.42,30.062706,-84.190169,1324
20586,Chassahowitzka Sink,7.69,28.616933000000003,-82.783158,1367
23678,"Pensacola Beach, Fl",5.0,30.394111,-87.19197199999998,12458
23311,Rhoda,4.64,30.389919,-87.230525,12461
23311,Rhoda,5.4,30.400197,-87.221636,12462
23311,Rhoda,5.09,30.396165000000003,-87.225975,12463
23303,Pensacola Pass Steel Jetty,0.41,30.3305,-87.31394399999998,12465
22688,The Whiskey Wreck,22.34,30.151667,-88.056667,13333
24256,Florida Aquarium: Dive with Sharks,1.99,27.922583000000003,-82.423811,13961
24256,Florida Aquarium: Dive with Sharks,2.29,27.914694,-82.428342,13966
21595,St. Pete Beach Reef,16.01,27.743485999999997,-82.611944,13967
22688,The Whiskey Wreck,19.27,30.232971999999997,-88.0205,12361
23061,Spanish Rocks,3.88,27.524646999999998,-82.6611,10265
23061,Spanish Rocks,2.26,27.518639,-82.687028,10266
23061,Spanish Rocks,2.18,27.517333,-82.687861,10267
23061,Spanish Rocks,1.53,27.521981,-82.7051,10269
23061,Spanish Rocks,2.31,27.535306,-82.705972,10270
23061,Spanish Rocks,5.89,27.581971999999997,-82.75980600000003,10272
21595,St. Pete Beach Reef,11.12,27.734211,-82.692667,10279
20649,Betty Rose Wreck,6.36,27.510621999999998,-82.541736,10282
21595,St. Pete Beach Reef,5.62,27.60215800000001,-82.82560600000002,10324
24256,Florida Aquarium: Dive with Sharks,16.94,27.717146999999997,-82.549869,10037
23678,"Pensacola Beach, Fl",6.6,30.429492,-87.158783,10038
21595,St. Pete Beach Reef,6.74,27.60633300000001,-82.786222,10050
21595,St. Pete Beach Reef,5.92,27.606717,-82.80675,10051
21595,St. Pete Beach Reef,15.58,27.713480999999998,-82.611261,10054
23061,Spanish Rocks,14.05,27.680594,-82.605758,10055
24256,Florida Aquarium: Dive with Sharks,10.68,27.790928000000005,-82.467669,10057
24256,Florida Aquarium: Dive with Sharks,14.23,27.785999999999998,-82.594278,10064
24256,Florida Aquarium: Dive with Sharks,9.78,27.845383,-82.559925,10067
23061,Spanish Rocks,5.14,27.570930999999998,-82.757583,9754
19443,Dunedin Reef,5.38,27.981131,-82.61981899999998,10101
19443,Dunedin Reef,4.27,27.963681,-82.564897,10105
24256,Florida Aquarium: Dive with Sharks,7.72,27.867686,-82.537311,10107
24256,Florida Aquarium: Dive with Sharks,12.28,27.853583,-82.618139,10110
24256,Florida Aquarium: Dive with Sharks,9.25,27.813333,-82.476667,9379
22392,Navarre Beach Fishing Pier,16.19,30.575556,-87.008889,9380
24256,Florida Aquarium: Dive with Sharks,13.2,27.805178,-82.59347199999998,10111
24256,Florida Aquarium: Dive with Sharks,14.33,27.795778000000002,-82.60902800000002,10113
24256,Florida Aquarium: Dive with Sharks,8.34,27.825303,-82.46815,10115
24256,Florida Aquarium: Dive with Sharks,4.54,27.883636,-82.416483,10118
24256,Florida Aquarium: Dive with Sharks,10.4,27.795453000000002,-82.419483,10121
24256,Florida Aquarium: Dive with Sharks,12.94,27.759194,-82.47815,10127
24256,Florida Aquarium: Dive with Sharks,15.7,27.721667,-82.496667,10132
23061,Spanish Rocks,9.61,27.635,-82.666667,10136
23061,Spanish Rocks,6.85,27.546971999999997,-82.61925,10138
20649,Betty Rose Wreck,9.8,27.567731,-82.574125,10139
23062,Sugar Barge,6.89,27.528139000000003,-82.608194,10140
23061,Spanish Rocks,1.99,27.509639,-82.688194,10146
23061,Spanish Rocks,10.72,27.655944,-82.683503,10149
23061,Spanish Rocks,6.95,27.598578000000003,-82.680536,9833
21595,St. Pete Beach Reef,9.88,27.72308300000001,-82.709822,10173
19263,Dutch Banks Reef,12.29,30.000206,-87.416639,3195
21607,Blackthorn,10.89,27.766966999999998,-83.316506,2649
21628,Tarpon,0.02,30.09470300000001,-85.942433,2656
22688,The Whiskey Wreck,19.26,30.200203000000002,-88.016661,2659
20573,Gunsmoke Wreck,0.12,27.559181,-83.08466700000002,2670
20652,Benjamin C. Cromwell Wreck,14.44,29.63355,-84.466561,3480
22688,The Whiskey Wreck,5.0,30.313256,-87.72081899999998,3510
22688,The Whiskey Wreck,24.82,30.264725,-88.1131,3518
22688,The Whiskey Wreck,24.41,30.261035999999997,-88.106386,3520
22688,The Whiskey Wreck,24.49,30.375196999999996,-88.079164,3565
20652,Benjamin C. Cromwell Wreck,24.09,29.611881,-84.95490799999997,2731
21621,Life Boats,4.67,30.145521999999996,-85.631692,2735
21621,Life Boats,4.46,30.140521999999997,-85.633178,2736
22941,Wakulla Reef,16.45,29.67355,-84.333225,3056
22688,The Whiskey Wreck,20.54,30.258536,-88.041664,3524
22688,The Whiskey Wreck,24.83,30.335478000000002,-88.100275,3526
22688,The Whiskey Wreck,22.8,30.344935999999997,-88.06166400000002,3529
22688,The Whiskey Wreck,20.71,30.3227,-88.032775,3531
22688,The Whiskey Wreck,21.75,30.2802,-88.059997,3532
22688,The Whiskey Wreck,20.78,30.283256,-88.043053,3533
22688,The Whiskey Wreck,18.03,30.249925,-87.999994,3536
21621,Life Boats,1.31,30.109575,-85.683903,2739
20581,Cherokee Sinks,17.08,29.966872,-84.333228,3073
20652,Benjamin C. Cromwell Wreck,14.69,29.818544,-84.371561,3078
22688,The Whiskey Wreck,24.23,30.545192,-87.90526899999998,3572
22688,The Whiskey Wreck,24.18,30.541858,-87.910269,3573
22688,The Whiskey Wreck,12.47,30.386031,-87.826378,3580
23848,St Andrews State Park Jetties 2,0.35,30.118883,-85.728981,3128
21621,Life Boats,0.43,30.112394000000002,-85.70236700000002,3131
21621,Life Boats,4.66,30.146053000000002,-85.632139,3132
21621,Life Boats,4.68,30.14645,-85.632008,3133
21618,E. E. Simpson Tug,0.02,30.053581,-85.621578,3141
20652,Benjamin C. Cromwell Wreck,1.43,29.816875,-84.6249,2865
20659,Bay Ronto Wreck,15.09,26.833669,-83.166503,2884
21621,Life Boats,0.1,30.117283,-85.70411700000002,2895
22626,St. Andrews State Park Jetties - Kiddie Pool,0.67,30.130533000000003,-85.724558,2896
20652,Benjamin C. Cromwell Wreck,14.14,29.833544,-84.383228,3168
21622,Benjamin H. Grierson (Liberty Ship),2.37,29.983539,-85.66659399999998,3171
20526,G Marker,3.15,28.000294,-82.833158,2623
22839,Mexico Beach,4.74,29.892483000000002,-85.466503,2626
22839,Mexico Beach,5.55,29.854286,-85.398147,2919
22839,Mexico Beach,6.22,29.8584,-85.348514,2920
22839,Mexico Beach,4.68,29.867464000000002,-85.392836,2921
20652,Benjamin C. Cromwell Wreck,13.45,29.905206,-84.42823100000003,3421
20586,Chassahowitzka Sink,17.0,28.691928000000004,-82.999833,2631
20652,Benjamin C. Cromwell Wreck,20.97,29.623547,-84.901572,2935
20538,Gilmer Dredge Wreck,23.57,29.316892,-84.916569,2938
22393,Alabama Point Jetties,1.41,30.2725,-87.582778,8455
22393,Alabama Point Jetties,3.97,30.3177,-87.51664699999998,8459
22725,Destin Bridge West End Columns,1.98,30.418753000000002,-86.530714,7523
23678,"Pensacola Beach, Fl",7.16,30.438531,-87.139967,7862
23678,"Pensacola Beach, Fl",6.33,30.425196999999997,-87.161633,7863
23311,Rhoda,5.23,30.398531,-87.229969,7869
23311,Rhoda,2.15,30.316867,-87.199967,7872
22393,Alabama Point Jetties,2.32,30.248872,-87.58551700000002,7874
22350,I-10 Bridge Rubble,19.42,29.949644,-87.55905600000001,7876
21632,Miss Louise,4.99,30.423778000000002,-86.363556,8212
22350,I-10 Bridge Rubble,5.64,30.101475,-87.391722,7877
22688,The Whiskey Wreck,0.69,30.245203000000004,-87.68665,7894
22393,Alabama Point Jetties,5.62,30.202046999999997,-87.60417199999998,7895
22725,Destin Bridge West End Columns,3.86,30.442421999999997,-86.49265799999998,8213
22426,Destin Jetties,5.04,30.441731,-86.45555,8214
22725,Destin Bridge West End Columns,3.56,30.443056,-86.51625,8215
22725,Destin Bridge West End Columns,4.12,30.445556,-86.490278,8216
22725,Destin Bridge West End Columns,6.4,30.47527800000001,-86.473472,8218
21656,Three Coal Barges,1.71,30.269281,-87.20670600000004,8587
21656,Three Coal Barges,1.43,30.270364,-87.224536,8588
21656,Three Coal Barges,2.3,30.274108000000002,-87.254336,8589
22688,The Whiskey Wreck,1.34,30.242689000000002,-87.72043599999998,7295
22688,The Whiskey Wreck,11.04,30.095716999999997,-87.768061,7297
22688,The Whiskey Wreck,3.67,30.23603300000001,-87.7589,7298
23175,Cinco Bayou,7.7,30.407731,-86.735636,7327
22688,The Whiskey Wreck,22.3,30.202546999999996,-88.068444,7336
22392,Navarre Beach Fishing Pier,15.17,30.558944,-87.007042,8341
21617,Empire Mica,20.97,29.403556,-85.016575,4561
19552,East Jetty Destin,0.07,30.3802,-86.506617,4605
22725,Destin Bridge West End Columns,6.71,30.480196999999997,-86.473281,4658
20652,Benjamin C. Cromwell Wreck,11.39,29.63355,-84.599897,4098
22626,St. Andrews State Park Jetties - Kiddie Pool,3.77,30.173158,-85.705567,4677
22626,St. Andrews State Park Jetties - Kiddie Pool,9.21,30.229816999999997,-85.82633299999998,4202
22688,The Whiskey Wreck,13.7,30.090460999999998,-87.843583,3609
22688,The Whiskey Wreck,12.86,30.081369,-87.803414,3610
22393,Alabama Point Jetties,12.3,30.095841999999998,-87.57158299999998,3612
22688,The Whiskey Wreck,12.5,30.062896999999996,-87.707308,3614
22688,The Whiskey Wreck,1.99,30.233535999999997,-87.66665,3616
22688,The Whiskey Wreck,5.89,30.158535999999998,-87.69165,3617
22350,I-10 Bridge Rubble,13.58,30.044742,-87.539117,4475
22688,The Whiskey Wreck,8.64,30.133536,-87.766653,3628
22688,The Whiskey Wreck,9.05,30.226869,-87.848322,3630
22688,The Whiskey Wreck,22.23,30.19900800000001,-88.0667,3634
22688,The Whiskey Wreck,21.87,30.181869,-88.05721899999998,3637
22688,The Whiskey Wreck,20.82,30.171869,-88.036664,3640
23678,"Pensacola Beach, Fl",3.54,30.363981,-87.192378,4500
23678,"Pensacola Beach, Fl",3.57,30.365817,-87.191633,4501
23311,Rhoda,4.91,30.393539,-87.245408,4502
20538,Gilmer Dredge Wreck,13.68,29.000239,-84.566556,3670
20652,Benjamin C. Cromwell Wreck,22.23,29.705766999999998,-84.970464,4552
20652,Benjamin C. Cromwell Wreck,23.09,29.715489,-84.988519,4553
20527,Gateway Barge Wreck,24.4,29.561883,-84.958242,4554
20652,Benjamin C. Cromwell Wreck,24.06,29.789096999999998,-85.01657800000002,4556
21644,Thomas Hayward (Liberty Ship),2.5,30.313333,-86.563333,14786
22626,St. Andrews State Park Jetties - Kiddie Pool,0.63,30.131361,-85.726833,14922
21621,Life Boats,0.52,30.120833,-85.711667,14923
21621,Life Boats,3.88,30.157261,-85.65643299999998,14926
21621,Life Boats,1.96,30.146666999999997,-85.70666700000002,14927
21621,Life Boats,1.47,30.139166999999997,-85.70925,14928
22688,The Whiskey Wreck,24.13,30.281583,-88.099972,15165
21628,Tarpon,3.63,30.083444,-85.88341700000002,15069
21624,Chickasaw,0.07,30.082806,-85.78,15070
21624,Chickasaw,1.12,30.066906,-85.783333,15072
20620,Bridge Span 12,3.09,30.033583,-85.766667,15073
21624,Chickasaw,2.13,30.06677800000001,-85.748278,15074
21624,Chickasaw,2.19,30.0685,-85.746083,15075
23850,St Andrews State Park Jetties - Gulf side,1.8,30.096083,-85.725889,15076
23850,St Andrews State Park Jetties - Gulf side,1.41,30.125667,-85.7575,15066
23850,St Andrews State Park Jetties - Gulf side,2.14,30.125194,-85.769889,15067
16502,Secret Beach,3.48,40.584214,-73.831692,15118
21153,Stage Fort Park,1.2,42.610194,-70.658381,11928
21148,Salt Island,1.26,42.614592,-70.65436700000002,11932
22878,Romance,1.7,42.367336,-70.917378,10646
22878,Romance,2.83,42.336911,-70.909442,11745
21138,Kettle Cove,1.98,43.535222,-70.203917,11052
22878,Romance,4.62,42.365556,-70.975,11053
24555,Sarah Mildred Long Bridge,0.65,43.096111,-70.766111,11068
24555,Sarah Mildred Long Bridge,3.98,43.12125800000001,-70.823767,11069
22234,Gate City (Shipwreck),0.92,40.761083,-72.729222,15210
22878,Romance,4.62,42.365556,-70.975,11459
21156,Fort McClary,0.52,43.081756,-70.718664,10753
21156,Fort McClary,0.52,43.081421999999996,-70.718664,10754
24559,Portsmouth Yacht Club,0.58,43.078889000000004,-70.72694399999997,10755
24555,Sarah Mildred Long Bridge,0.21,43.086028000000006,-70.762417,10763
23928,York Ledge,3.54,43.747597,-70.14013100000001,11121
23928,York Ledge,3.38,43.736794,-70.13833299999999,11122
22706,Fort Williams / Ships Cove,2.94,43.667305999999996,-70.22466700000001,11126
23928,York Ledge,1.3,43.708135999999996,-70.194189,11127
23928,York Ledge,0.94,43.72285,-70.185642,11129
23928,York Ledge,3.52,43.716142,-70.134928,11130
22706,Fort Williams / Ships Cove,2.79,43.643906,-70.163583,10426
22706,Fort Williams / Ships Cove,3.02,43.669028000000004,-70.218972,10551
23826,USS New Hampshire,4.75,42.537239,-70.827075,11615
21137,Twin Lights,2.72,43.530389,-70.171878,11619
22064,Wolcott Wreck,2.84,40.723528,-72.777722,15211
22947,Old Town Pier,9.39,45.038967,-66.986919,780
22947,Old Town Pier,4.14,44.926411,-67.06259200000001,782
22947,Old Town Pier,0.64,44.896411,-66.993589,783
16386,Pinthis Wreck,11.52,42.097322,-70.34613900000001,6866
21160,Pulpit Rock,1.26,43.041083,-70.695806,15196
18659,Black Rock Beach,5.35,44.692039,-63.617364,2321
22947,Old Town Pier,7.01,44.801744,-66.979422,2323
22297,Sandwich Town beach,1.64,41.775106,-70.46280300000002,1963
22297,Sandwich Town beach,2.84,41.785106,-70.48446899999998,1964
23036,Corporation Beach,15.25,41.883439,-69.949461,1974
23581,White Horse Beach,4.44,41.883435999999996,-70.499472,1975
23036,Corporation Beach,15.49,41.896772,-69.957797,1977
23581,White Horse Beach,10.07,41.900103,-70.366136,1978
23581,White Horse Beach,3.73,41.906769,-70.492806,1980
